id,node1,node2,is_linked,max_flow
3743,4058,5630,0,1
3744,1995,5811,1,7
3745,4094,4198,1,1
3746,1521,2240,0,4
3747,4022,7156,1,2
3748,1927,6785,1,1
3749,6046,6916,0,1
3750,731,4939,0,1
3751,1003,6463,1,2
3752,3582,3809,1,1
3753,1344,6785,0,1
3754,342,4572,0,1
3755,4207,5797,0,1
3756,470,2280,1,6
3757,3153,6451,0,1
3758,1205,6668,0,3
3759,1473,6218,0,1
3760,512,4022,0,1
3761,3608,7223,1,2
3762,1766,6542,0,3
3763,4822,5713,0,1
3764,3849,5507,0,1
3765,3386,7283,1,9
3766,2856,6071,1,1
3767,761,3007,0,1
3768,1794,1883,0,1
3769,3463,4641,0,1
3770,2240,6559,1,4
3771,1025,6294,1,1
3772,3826,5693,0,1
3773,2130,6078,0,1
3774,3270,3505,1,1
3775,646,3169,0,1
3776,1314,4909,1,1
3777,2618,3599,0,1
3778,745,3809,1,1
3779,270,1328,1,2
3780,1137,2172,0,1
3781,5862,6710,1,1
3782,2189,6416,1,1
3783,1685,6333,0,1
3784,1375,5410,0,2
3785,5541,6269,1,1
3786,5472,7039,0,2
3787,1468,5445,0,1
3788,1137,3809,1,1
3789,5662,7082,1,1
3790,3246,5383,0,2
3791,2857,4257,1,7
3792,2379,6870,0,1
3793,1730,7228,0,1
3794,485,5349,1,3
3795,385,6895,0,1
3796,6826,6848,1,1
3797,1423,7174,1,7
3798,765,2161,0,1
3799,1540,3250,1,1
3800,902,3809,1,6
3801,1199,2324,0,1
3802,4404,7000,1,2
3803,2071,3464,0,2
3804,5612,6226,0,1
3805,5913,6560,1,3
3806,1764,2012,0,1
3807,60,1586,0,1
3808,5401,6123,1,1
3809,1853,4296,1,3
3810,1444,3449,1,1
3811,4741,6081,1,3
3812,2119,5624,1,3
3813,1292,4313,0,1
3814,2987,4861,0,1
3815,3313,3809,1,4
3816,1709,6868,1,5
3817,3730,3936,0,1
3818,4466,5330,1,1
3819,532,7424,0,1
3820,87,3131,1,5
3821,3415,3918,1,2
3822,2393,2997,1,1
3823,4488,4688,1,2
3824,3099,4209,1,1
3825,2100,4618,1,2
3826,1874,6196,0,2
3827,3103,5264,0,1
3828,734,5722,1,1
3829,2168,6265,0,3
3830,2330,3152,0,1
3831,1358,4699,0,1
3832,2098,2482,0,5
3833,2973,3939,1,4
3834,4600,6717,1,1
3835,4059,5740,1,4
3836,3544,7149,1,5
3837,1979,4813,0,1
3838,4031,4539,1,7
3839,3985,4029,0,1
3840,708,1261,1,2
3841,2144,6607,0,1
3842,523,565,0,2
3843,4828,7306,0,2
3844,990,2623,0,1
3845,3408,6134,0,1
3846,2909,4571,0,1
3847,5056,7022,0,1
3848,460,2174,1,1
3849,165,2328,1,1
3850,5384,7279,0,1
3851,127,7564,1,1
3852,274,6374,0,2
3853,570,5864,0,2
3854,4192,6542,1,2
3855,569,1280,0,1
3856,4638,6162,0,2
3857,1473,5107,0,1
3858,1080,4777,0,1
3859,2277,3409,0,1
3860,3745,5490,1,1
3861,3923,7334,0,2
3862,2867,4153,1,1
3863,1684,1792,0,1
3864,2168,6598,0,1
3865,4419,5491,1,1
3866,2392,5383,1,6
3867,6763,7425,1,1
3868,5679,5969,1,2
3869,4760,7572,0,1
3870,2714,3809,1,1
3871,5021,7001,0,1
3872,3965,7571,1,3
3873,2531,6361,0,1
3874,55,5673,1,2
3875,1427,5532,0,1
3876,1473,6831,0,1
3877,1977,5606,0,1
3878,1035,4918,0,1
3879,5111,6891,1,2
3880,1797,4495,1,1
3881,1523,5104,0,1
3882,286,3543,1,9
3883,4059,7173,0,1
3884,3386,3410,0,2
3885,1908,2250,1,5
3886,1515,3705,1,1
3887,1626,2602,0,1
3888,3713,4860,1,2
3889,511,3469,1,1
3890,6508,6821,0,1
3891,1247,2184,0,1
3892,3269,7198,0,1
3893,1977,2067,1,1
3894,1053,4146,0,1
3895,5202,6037,1,3
3896,9,6078,0,1
3897,3257,6768,1,1
3898,859,3809,1,4
3899,530,2324,0,1
3900,1491,4003,0,1
3901,166,5840,0,1
3902,3160,5497,0,1
3903,1513,5349,1,3
3904,1887,3809,1,2
3905,1814,2732,1,3
3906,2392,3883,0,1
3907,3939,7272,1,8
3908,3989,5618,0,1
3909,572,6791,0,1
3910,114,4019,0,2
3911,2177,4328,0,1
3912,4217,7190,1,6
3913,3665,4422,1,3
3914,2069,3562,0,1
3915,851,1534,0,1
3916,1346,1672,1,2
3917,1638,2381,0,1
3918,2915,4846,0,1
3919,3778,6777,1,1
3920,4861,7082,1,1
3921,2169,2900,0,1
3922,2358,3146,1,5
3923,1699,4166,1,7
3924,4434,5415,0,1
3925,3741,7279,1,1
3926,5382,5673,1,1
3927,3119,4789,0,1
3928,49,1985,0,3
3929,88,7518,1,5
3930,2280,2349,0,1
3931,3628,6917,0,2
3932,1756,6355,0,1
3933,2219,6895,0,1
3934,1954,2794,0,1
3935,3069,3809,1,1
3936,32,3034,1,8
3937,782,1363,1,7
3938,3829,4166,1,1
3939,628,2344,0,1
3940,1123,2875,0,1
3941,5193,6108,1,3
3942,836,1430,1,2
3943,2568,3335,0,2
3944,67,1967,1,3
3945,3969,4306,1,1
3946,4604,6146,1,3
3947,895,5432,0,1
3948,1155,3810,1,2
3949,4536,6221,0,1
3950,2450,2943,1,2
3951,3604,7412,0,1
3952,1870,5493,0,2
3953,1999,3809,1,1
3954,4360,7067,0,1
3955,836,4546,0,2
3956,592,6302,0,1
3957,699,3367,0,1
3958,918,1071,1,2
3959,2780,4734,0,3
3960,3823,5006,1,5
3961,6123,7275,0,1
3962,4337,7205,0,2
3963,5169,6979,0,1
3964,2535,3131,1,1
3965,3193,5026,1,1
3966,1702,2446,1,1
3967,583,3187,0,1
3968,87,87,1,0
3969,4157,7412,0,1
3970,3518,3809,1,1
3971,1900,2402,1,2
3972,3896,6799,1,3
3973,5840,7154,1,1
3974,769,1953,0,1
3975,2078,6258,0,2
3976,3077,5672,0,1
3977,837,863,0,3
3978,4727,6961,1,1
3979,4401,5837,1,2
3980,3313,7031,1,2
3981,51,828,0,1
3982,307,7333,0,1
3983,555,1427,0,1
3984,4663,7095,0,1
3985,1783,5648,0,1
3986,5530,6408,0,1
3987,86,3021,0,1
3988,291,1539,1,3
3989,3861,7560,1,1
3990,1502,3450,1,1
3991,1797,2751,0,1
3992,6162,7280,0,1
3993,3491,7474,0,1
3994,2134,4642,0,1
3995,7,1075,0,1
3996,1518,3706,1,3
3997,2244,2800,0,1
3998,1539,2543,0,1
3999,5811,6870,1,9
4000,5612,6398,0,1
4001,4059,7116,1,4
4002,4358,6551,1,2
4003,3665,5111,0,2
4004,2416,5560,1,1
4005,380,5934,1,3
4006,153,4589,1,1
4007,4398,5497,0,1
4008,914,2564,1,2
4009,1710,4706,0,1
4010,2436,4129,0,1
4011,3007,5320,0,1
4012,5531,5587,1,1
4013,2042,7124,1,2
4014,5185,6444,0,1
4015,5983,6543,0,1
4016,4414,6036,1,1
4017,1233,4350,1,1
4018,3861,6997,0,1
4019,2153,7177,1,2
4020,6436,7082,1,2
4021,2435,6868,1,3
4022,3678,4934,0,1
4023,5482,6809,0,2
4024,3467,7571,1,1
4025,191,2297,0,1
4026,1933,2448,0,1
4027,1359,5328,0,2
4028,2718,7514,0,1
4029,2970,3567,1,4
4030,3370,5700,0,1
4031,3647,5722,1,2
4032,1097,1974,1,1
4033,846,5140,1,1
4034,5328,5875,0,2
4035,600,5922,0,1
4036,1597,2804,0,1
4037,3677,7385,1,3
4038,1275,5415,0,1
4039,1972,3809,1,2
4040,1466,3695,0,1
4041,1102,2695,0,2
4042,1036,6979,1,1
4043,180,2283,0,1
4044,4260,4813,0,1
4045,1338,5421,1,1
4046,3837,5871,0,2
4047,1337,4809,0,1
4048,1917,7425,0,1
4049,92,6917,0,1
4050,4078,4737,0,1
4051,3263,6784,1,2
4052,1082,3776,0,2
4053,3300,5811,1,10
4054,286,7190,1,9
4055,2172,4850,0,2
4056,993,1815,1,4
4057,4546,7515,1,2
4058,5053,7161,0,1
4059,1814,2368,1,3
4060,3171,7468,0,1
4061,2637,4740,0,1
4062,2028,6330,0,1
4063,991,6651,1,1
4064,802,3809,1,1
4065,965,4080,0,1
4066,1561,2980,1,4
4067,5924,6112,1,1
4068,5239,6429,0,1
4069,719,4567,0,1
4070,2549,5239,0,1
4071,1353,3809,1,1
4072,1271,3604,0,1
4073,17,2501,1,3
4074,5445,7543,1,4
4075,2534,6515,1,2
4076,303,2409,0,1
4077,3883,5432,1,1
4078,644,886,0,1
4079,506,2470,1,1
4080,569,2437,0,1
4081,997,5722,1,5
4082,456,5241,0,1
4083,2329,3574,0,1
4084,5496,6379,0,1
4085,575,3809,1,1
4086,462,3790,0,1
4087,4193,5252,0,1
4088,157,6812,1,1
4089,2618,4620,1,5
4090,502,6293,1,1
4091,3730,5879,1,1
4092,1927,2168,1,3
4093,2675,6548,1,4
4094,589,674,1,2
4095,1977,6717,0,1
4096,164,3121,1,3
4097,3901,7584,1,2
4098,898,6733,0,1
4099,4401,7431,0,1
4100,5350,7389,0,1
4101,3326,5651,1,8
4102,1459,5467,0,1
4103,3675,5679,0,1
4104,1391,2119,1,3
4105,2806,5560,1,1
4106,4109,7509,1,1
4107,5697,7475,1,1
4108,2644,5391,0,1
4109,3252,3604,1,8
4110,1508,7445,0,1
4111,848,4643,1,2
4112,2976,3586,0,1
4113,6603,7394,1,1
4114,5464,7177,1,6
4115,5588,6573,0,1
4116,1872,4708,1,1
4117,2252,7493,1,3
4118,837,6434,1,7
4119,3187,4293,1,1
4120,1720,4773,0,1
4121,5377,6542,0,1
4122,69,1379,0,1
4123,1515,6734,0,1
4124,1076,4620,1,2
4125,298,4948,0,2
4126,484,3543,1,3
4127,5006,5471,0,1
4128,3674,7311,0,1
4129,360,1828,1,2
4130,2708,2771,1,1
4131,836,4031,1,15
4132,6919,7067,1,3
4133,6108,6860,1,2
4134,3103,5104,1,1
4135,1491,2769,0,1
4136,1699,4265,1,1
4137,1512,1805,0,1
4138,437,4720,1,2
4139,459,5580,1,1
4140,2435,3585,0,1
4141,3483,3810,1,2
4142,657,1558,1,3
4143,4450,4873,0,1
4144,1082,2769,0,1
4145,1444,2777,1,1
4146,5151,7206,0,1
4147,2177,6924,0,1
4148,153,1477,0,1
4149,5443,6258,1,1
4150,1386,7385,1,3
4151,2746,7363,1,1
4152,2972,3686,1,1
4153,1640,4466,0,1
4154,500,3132,0,1
4155,6799,6933,0,1
4156,1399,5441,0,1
4157,2397,2877,0,1
4158,555,6464,0,2
4159,1244,3669,0,1
4160,133,4879,0,2
4161,2975,5294,1,4
4162,1330,4427,0,3
4163,6426,7174,1,4
4164,408,4447,1,4
4165,5592,6024,1,2
4166,2618,5239,0,1
4167,1128,7206,0,3
4168,2998,3518,0,1
4169,4256,6016,1,1
4170,2392,2556,1,6
4171,564,4899,1,1
4172,5679,5727,1,1
4173,1699,2168,1,3
4174,6635,6855,0,1
4175,55,3809,1,2
4176,681,3154,1,2
4177,1823,2459,0,1
4178,7174,7571,1,23
4179,4253,6033,0,1
4180,4137,5168,0,1
4181,1132,4988,1,1
4182,1271,4859,1,1
4183,1550,5667,0,1
4184,1573,2396,0,1
4185,4480,4618,1,4
4186,1521,2901,1,4
4187,3160,5888,0,1
4188,4731,6843,1,1
4189,5013,6816,1,1
4190,2028,6686,0,1
4191,7,4883,1,2
4192,4207,4917,0,1
4193,896,5424,0,1
4194,5571,6200,1,1
4195,1360,3043,0,1
4196,4031,4422,1,13
4197,1933,3187,0,1
4198,1785,1974,1,1
4199,4755,7479,1,1
4200,1152,1315,1,1
4201,2970,4296,1,10
4202,1767,3316,0,1
4203,1169,3410,1,2
4204,1839,3164,0,1
4205,1743,2187,1,3
4206,166,1583,0,1
4207,3158,5675,1,1
4208,2082,7515,1,3
4209,522,5769,0,1
4210,2366,6344,1,4
4211,1154,5015,0,1
4212,119,4886,0,1
4213,2498,6118,0,1
4214,3094,5740,1,6
4215,1783,5805,0,1
4216,2290,5132,1,1
4217,3052,6525,0,1
4218,4065,4422,1,1
4219,1928,3717,1,2
4220,956,6027,0,1
4221,156,3740,0,1
4222,174,4905,1,2
4223,4864,6416,1,5
4224,5875,7067,0,3
4225,88,4491,1,2
4226,4585,6960,0,1
4227,4449,4543,1,1
4228,315,1872,0,1
4229,1370,3381,1,2
4230,2534,4611,1,6
4231,274,889,0,1
4232,2943,3744,0,1
4233,3820,5879,0,1
4234,1361,4127,1,6
4235,5423,6774,0,2
4236,849,997,1,5
4237,6302,6672,0,1
4238,5838,7210,1,3
4239,1133,3004,0,1
4240,1662,3571,0,1
4241,4158,5030,1,2
4242,1959,5135,1,3
4243,795,4600,0,1
4244,1929,2549,0,3
4245,4720,7042,1,2
4246,3745,4489,1,1
4247,7068,7190,1,1
4248,2402,2584,0,1
4249,225,2365,0,1
4250,2240,7217,0,1
4251,616,4883,0,2
4252,736,5783,0,3
4253,3794,6551,1,1
4254,4310,4971,0,1
4255,1704,5598,0,1
4256,5294,6761,1,6
4257,4004,4153,0,1
4258,1758,6245,1,1
4259,2715,4971,0,1
4260,1928,6445,1,2
4261,3272,6287,1,1
4262,2339,7272,1,2
4263,1682,5519,1,1
4264,2129,7266,0,2
4265,712,5396,0,1
4266,2534,7051,0,3
4267,6108,7118,1,5
4268,4221,5695,0,1
4269,1725,2511,0,1
4270,4485,6855,0,1
4271,3682,3713,1,8
4272,2046,5388,1,1
4273,2780,3776,0,3
4274,0,2829,0,1
4275,1244,6951,0,1
4276,6265,7392,0,1
4277,2319,5506,0,1
4278,364,4773,0,1
4279,277,2339,0,1
4280,2351,3757,0,2
4281,299,2360,0,1
4282,2014,3330,0,1
4283,1786,6542,1,4
4284,6663,7493,0,4
4285,360,6359,1,7
4286,1961,6826,0,1
4287,1376,5720,1,1
4288,137,3810,1,3
4289,566,1051,0,1
4290,1322,3809,1,6
4291,1643,4221,0,1
4292,3610,3809,1,1
4293,2388,4807,0,1
4294,1648,3699,0,1
4295,771,851,1,2
4296,4086,6004,0,1
4297,573,4157,1,1
4298,4425,7272,0,1
4299,390,606,1,2
4300,688,1753,0,1
4301,2695,6776,1,3
4302,520,1230,1,3
4303,4187,7095,0,1
4304,2427,5399,0,1
4305,2905,6217,0,3
4306,3916,6108,1,2
4307,2786,3604,1,5
4308,678,3427,1,4
4309,2568,6428,0,2
4310,1030,3094,0,6
4311,1388,7474,0,1
4312,3682,5705,0,2
4313,273,7035,0,1
4314,5409,6215,1,2
4315,90,4655,0,1
4316,1626,6415,0,1
4317,3742,4859,1,1
4318,589,4127,1,2
4319,2625,3809,1,5
4320,5666,5712,1,3
4321,2651,7562,0,1
4322,3371,7429,0,1
4323,4079,5792,1,4
4324,1774,3582,0,1
4325,728,3778,0,1
4326,3881,6666,0,1
4327,2970,7283,1,23
4328,2691,2751,0,1
4329,1168,5560,1,3
4330,5472,6265,0,2
4331,4692,6909,0,2
4332,258,1163,0,1
4333,3637,6330,0,1
4334,5140,5967,0,4
4335,4206,4760,1,2
4336,3440,3809,1,2
4337,5630,6180,0,2
4338,879,4400,0,1
4339,304,2299,0,1
4340,4357,7110,1,1
4341,265,6598,1,1
4342,440,4969,0,2
4343,2699,3332,1,2
4344,3304,4146,1,10
4345,1803,2481,0,2
4346,3089,5651,1,6
4347,5532,6386,1,1
4348,633,4828,0,1
4349,188,5350,1,5
4350,1030,1491,1,5
4351,4191,4898,0,1
4352,364,6080,0,1
4353,2227,2915,0,1
4354,1747,3527,1,1
4355,1569,6254,0,2
4356,658,850,1,4
4357,4640,5657,0,1
4358,3721,7022,0,1
4359,1109,1967,1,1
4360,5702,7392,1,1
4361,917,3562,0,1
4362,3969,6951,0,1
4363,735,2525,1,2
4364,1717,7138,0,1
4365,1414,6442,0,1
4366,2797,5623,1,5
4367,824,7207,1,8
4368,6218,7394,0,1
4369,1459,1692,0,1
4370,3069,3244,0,1
4371,3886,7284,1,1
4372,2591,5924,1,1
4373,1428,2537,0,1
4374,6603,6803,1,1
4375,1262,6172,1,1
4376,797,4258,1,2
4377,2921,3314,1,1
4378,2669,4065,0,1
4379,1915,6134,0,1
4380,452,493,1,3
4381,3394,6258,1,1
4382,1749,1796,1,2
4383,2302,4879,0,2
4384,5983,7300,0,1
4385,1548,2632,1,6
4386,3954,6445,1,1
4387,532,4624,1,2
4388,4720,5624,0,2
4389,4206,6441,1,2
4390,3269,6761,1,1
4391,5409,5981,1,2
4392,769,3625,1,1
4393,49,6937,0,1
4394,4336,4879,0,1
4395,2637,4422,1,5
4396,2456,4462,0,1
4397,2303,6352,1,1
4398,1683,3469,1,2
4399,598,1548,0,2
4400,1497,2529,1,2
4401,779,6628,0,3
4402,3618,3809,1,3
4403,4677,7383,1,2
4404,941,2920,1,1
4405,814,1363,1,3
4406,5132,7207,1,11
4407,4185,5363,0,1
4408,1293,4674,0,1
4409,1948,4931,0,1
4410,2970,6049,1,2
4411,1636,2569,0,1
4412,6116,7509,1,2
4413,2361,6397,1,1
4414,1051,5240,0,1
4415,2171,7423,1,1
4416,552,5209,1,2
4417,1230,2749,0,1
4418,1030,1529,1,1
4419,1023,7207,1,1
4420,3618,6444,0,1
4421,5629,7503,0,1
4422,212,6672,1,1
4423,1748,4270,0,1
4424,1365,2046,1,1
4425,908,6359,1,6
4426,3209,3235,1,2
4427,1490,2528,0,1
4428,2702,4379,1,4
4429,517,6036,1,4
4430,2970,4078,1,4
4431,3628,5016,0,2
4432,3250,6598,0,1
4433,5592,7084,0,2
4434,166,3809,1,2
4435,360,4310,1,6
4436,1897,7323,1,1
4437,3167,7571,0,2
4438,2849,4529,0,1
4439,5279,5816,0,1
4440,2805,5509,0,1
4441,4715,5623,0,4
4442,887,6006,0,1
4443,1477,7116,1,3
4444,2614,4757,1,1
4445,2794,3809,1,1
4446,1879,6660,0,1
4447,266,6983,0,1
4448,5025,7272,1,2
4449,850,7405,1,4
4450,926,5145,0,1
4451,1749,2662,0,1
4452,2173,6651,0,1
4453,3026,5906,0,1
4454,1971,7207,1,7
4455,5404,6361,1,1
4456,1806,5248,1,1
4457,3862,5408,1,2
4458,6451,6879,1,1
4459,1709,2854,0,2
4460,4241,7429,1,1
4461,1729,3559,1,3
4462,432,5132,1,12
4463,1091,3074,0,1
4464,361,4279,1,13
4465,1255,4213,1,2
4466,188,4166,1,7
4467,2993,4313,1,2
4468,6005,6822,0,1
4469,1351,3895,1,1
4470,1794,3774,0,1
4471,3656,7377,1,3
4472,499,2510,1,1
4473,2134,3470,0,1
4474,4864,5211,1,5
4475,2672,4296,1,1
4476,5312,7040,0,2
4477,3734,6347,0,1
4478,4213,5724,1,1
4479,1548,5769,1,10
4480,3192,3809,1,3
4481,2930,3381,0,2
4482,3366,4185,0,1
4483,1831,1967,0,1
4484,26,5980,1,2
4485,3554,6386,1,1
4486,37,4661,1,1
4487,5472,5506,0,1
4488,3790,3901,1,1
4489,3690,6831,1,3
4490,3003,4755,0,1
4491,188,3705,1,8
4492,3764,5247,0,1
4493,10,658,0,8
4494,840,1234,0,1
4495,2338,4439,1,1
4496,1463,5860,0,1
4497,1372,2414,1,7
4498,1896,6598,0,1
4499,782,1268,1,3
4500,1401,2330,1,1
4501,2025,3141,1,2
4502,4807,6935,0,1
4503,5424,5977,0,1
4504,3560,4903,0,1
4505,4029,7410,1,1
4506,931,5058,1,1
4507,4611,7210,1,5
4508,448,5821,1,1
4509,1176,2261,0,1
4510,161,7082,1,5
4511,2266,3809,1,1
4512,1249,7072,0,1
4513,6710,7382,0,1
4514,1690,4901,1,1
4515,2794,7258,0,1
4516,1463,5854,0,1
4517,2067,5320,0,1
4518,880,3408,0,1
4519,1782,2629,1,1
4520,956,2233,1,3
4521,5458,6037,1,2
4522,363,6326,0,1
4523,2816,3924,1,2
4524,1995,2110,1,1
4525,1011,5241,1,1
4526,2013,2966,1,2
4527,1868,2702,0,4
4528,2285,2909,1,1
4529,951,7479,0,1
4530,1205,1709,0,3
4531,4748,5388,0,1
4532,3560,7283,1,2
4533,2018,6408,1,2
4534,1409,7298,0,1
4535,1971,2029,1,1
4536,1322,6386,1,6
4537,485,5162,1,4
4538,2675,2718,0,1
4539,3952,6238,1,1
4540,4531,5214,0,1
4541,6573,6862,0,1
4542,2599,3665,0,1
4543,4021,6879,1,1
4544,3820,3820,1,0
4545,1925,5335,0,1
4546,5954,7579,0,1
4547,714,4957,0,1
4548,2807,3387,0,1
4549,3908,5560,1,8
4550,2921,6171,1,1
4551,439,2629,1,1
4552,991,2704,0,1
4553,3335,7317,1,2
4554,5,1351,0,1
4555,828,2279,0,1
4556,2304,7412,0,1
4557,1445,2300,1,1
4558,2212,2957,1,8
4559,220,535,0,2
4560,60,3809,1,1
4561,2078,2477,0,2
4562,3270,6018,0,1
4563,2625,7309,0,5
4564,2288,3657,1,1
4565,2403,3677,0,3
4566,4859,6727,0,1
4567,721,6570,0,1
4568,3776,7298,1,3
4569,5769,5895,1,6
4570,2623,3087,0,1
4571,701,3220,0,1
4572,2285,3809,1,3
4573,37,3985,0,1
4574,1422,1784,1,2
4575,432,6409,1,1
4576,718,2174,1,2
4577,3864,7205,1,1
4578,3087,3422,1,1
4579,5016,5929,0,3
4580,1036,3447,0,1
4581,87,1315,1,1
4582,925,2488,1,2
4583,2113,6379,1,3
4584,4466,6564,0,1
4585,3562,4508,0,1
4586,4645,7557,0,1
4587,3155,6817,1,1
4588,2060,6398,1,5
4589,4828,6619,1,2
4590,6320,7433,1,1
4591,5021,5522,0,1
4592,171,3518,0,1
4593,2226,4051,0,1
4594,712,6484,1,1
4595,5766,6774,0,1
4596,448,808,0,1
4597,1686,2827,0,3
4598,1567,2743,0,1
4599,4986,5956,0,1
4600,1233,4957,1,1
4601,99,2905,1,4
4602,814,6889,1,3
4603,341,2679,0,1
4604,55,4797,1,1
4605,4740,6879,0,1
4606,3333,5609,0,1
4607,1278,1959,0,1
4608,2333,5759,1,1
4609,1042,4676,1,2
4610,2014,2698,0,1
4611,1853,2171,0,3
4612,1720,3469,1,1
4613,4578,6525,0,1
4614,664,1228,1,3
4615,3787,3834,0,1
4616,4832,7553,0,1
4617,2734,4996,0,1
4618,2070,4826,1,1
4619,4616,7205,1,1
4620,512,848,0,1
4621,3669,4651,1,1
4622,242,1121,0,1
4623,159,5870,0,1
4624,6076,6811,1,1
4625,2720,3809,1,1
4626,2696,4198,0,1
4627,1830,6281,1,3
4628,5305,6777,0,1
4629,954,2060,0,2
4630,2393,3119,0,1
4631,2013,4396,0,2
4632,3787,6258,1,4
4633,2139,6929,0,2
4634,1414,4099,1,1
4635,2699,3247,0,1
4636,3300,6024,1,8
4637,722,6416,1,2
4638,2937,6037,0,2
4639,222,3823,1,4
4640,27,5857,0,1
4641,3745,7064,0,1
4642,2005,7028,0,1
4643,993,4031,1,7
4644,1548,3304,1,10
4645,3862,5423,1,2
4646,836,2980,1,12
4647,1662,4422,1,4
4648,4852,7074,0,1
4649,956,6518,1,3
4650,2397,4073,0,1
4651,4388,5913,0,1
4652,480,4725,1,1
4653,142,3482,0,1
4654,6098,6214,0,1
4655,158,4166,0,2
4656,2113,3305,1,7
4657,1940,7425,0,1
4658,345,480,0,1
4659,4815,5384,0,1
4660,2980,4289,1,1
4661,997,4961,0,5
4662,5363,7540,1,1
4663,2702,4427,1,3
4664,444,1305,0,1
4665,1243,1995,1,1
4666,2943,5839,0,1
4667,2347,6673,0,1
4668,3776,7256,0,3
4669,6109,6479,0,1
4670,1772,5169,0,1
4671,2959,4161,1,3
4672,813,3104,0,1
4673,4582,6005,0,1
4674,1423,6235,1,4
4675,736,2474,1,3
4676,462,3776,1,3
4677,23,1214,0,1
4678,1109,7430,0,1
4679,3647,7044,1,3
4680,179,837,1,4
4681,1540,3284,1,1
4682,2861,5854,1,2
4683,3314,4146,1,12
4684,6198,7105,0,1
4685,1391,5140,1,4
4686,219,264,1,1
4687,4089,5713,1,1
4688,4604,7075,1,2
4689,5089,5625,1,2
4690,4269,5149,0,1
4691,1743,4688,0,3
4692,4480,5373,0,1
4693,354,591,1,1
4694,4187,5788,1,4
4695,797,3521,0,1
4696,1550,6236,1,2
4697,2244,5640,0,1
4698,1718,1759,0,1
4699,7039,7445,1,3
4700,4298,6415,0,1
4701,4158,6560,0,2
4702,297,3108,0,1
4703,1878,2797,0,1
4704,315,6260,1,2
4705,36,2501,0,1
4706,3248,6933,0,1
4707,2087,3369,0,1
4708,3543,6355,1,4
4709,332,3063,0,1
4710,125,3087,1,2
4711,5160,7174,1,1
4712,4010,4298,1,1
4713,270,1589,1,6
4714,3341,4961,1,6
4715,1927,5520,0,2
4716,2007,6860,0,2
4717,1078,6311,0,1
4718,5738,6535,0,1
4719,2748,3686,1,4
4720,1143,6178,0,1
4721,1370,2891,0,1
4722,863,5026,0,3
4723,4154,6828,1,1
4724,332,609,0,1
4725,4782,5335,0,1
4726,4444,5211,1,3
4727,1100,4086,1,1
4728,4555,7415,0,1
4729,320,2905,1,3
4730,4337,5119,0,1
4731,1148,5882,1,6
4732,4223,6868,1,1
4733,10,2330,1,8
4734,1936,6006,0,1
4735,1448,3250,0,1
4736,1939,2602,1,1
4737,1481,1672,1,3
4738,2358,7375,1,1
4739,1131,6256,0,1
4740,2219,3324,1,3
4741,1854,6567,1,2
4742,728,4088,1,2
4743,2870,3990,0,1
4744,3048,4307,1,1
4745,2196,6632,1,1
4746,5851,7515,1,1
4747,740,2099,1,5
4748,1984,4004,0,1
4749,2916,4638,0,1
4750,1368,3769,1,1
4751,1783,5168,0,1
4752,504,2999,1,3
4753,5268,5871,1,2
4754,847,1207,1,1
4755,4036,4363,0,1
4756,1436,4240,1,2
4757,3918,4551,0,1
4758,1443,1444,0,3
4759,3599,4241,0,1
4760,5375,7012,1,3
4761,701,6374,1,1
4762,2302,4360,0,1
4763,6451,7460,0,1
4764,1967,4837,0,1
4765,2141,5147,1,1
4766,940,2464,0,1
4767,3032,3851,0,1
4768,320,5294,0,3
4769,3750,4687,1,3
4770,758,3099,1,1
4771,3472,7254,1,2
4772,3001,4707,1,2
4773,5271,5522,1,1
4774,921,2097,1,2
4775,2970,6868,1,15
4776,4129,6230,1,1
4777,904,1655,0,1
4778,864,5209,0,2
4779,3373,6672,0,1
4780,3495,4298,0,1
4781,3712,5981,1,6
4782,2324,6156,0,1
4783,84,158,0,1
4784,3794,5427,0,1
4785,2216,7000,1,5
4786,4078,6799,1,4
4787,606,6378,1,4
4788,2678,3225,1,3
4789,7041,7217,1,1
4790,184,2936,1,1
4791,2551,3178,1,2
4792,3434,4461,1,1
4793,3604,6941,0,1
4794,40,2058,1,2
4795,3816,5888,0,1
4796,1030,4632,1,5
4797,688,7242,0,1
4798,1228,5441,0,1
4799,4191,6890,1,1
4800,836,7223,1,18
4801,2455,6542,1,2
4802,1139,6663,1,2
4803,1796,3373,0,2
4804,2347,6052,0,1
4805,3684,3746,1,3
4806,89,7388,1,1
4807,108,5374,0,1
4808,1305,6449,0,1
4809,385,3330,0,2
4810,4267,6883,1,1
4811,3939,7177,1,6
4812,2222,4106,0,1
4813,606,6196,1,3
4814,2667,5889,0,1
4815,2171,7283,1,9
4816,5712,6323,1,9
4817,150,5203,0,1
4818,2525,7301,1,1
4819,1705,7205,1,1
4820,1477,4452,0,1
4821,840,2805,0,1
4822,1567,2556,0,1
4823,3483,6049,0,2
4824,533,6799,1,3
4825,470,474,1,3
4826,2731,5517,0,1
4827,1961,4968,1,2
4828,448,4258,0,2
4829,1666,3713,1,7
4830,5811,6262,1,10
4831,619,4940,0,1
4832,925,2897,0,1
4833,712,5074,0,1
4834,1292,4854,0,1
4835,4400,6116,0,1
4836,4486,6378,0,1
4837,1408,4217,1,1
4838,4,5294,0,2
4839,2003,5581,1,1
4840,2070,5835,1,1
